Date,P,D,E,CPI,Fraction,Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_Scaled_Earnings,CAPE,TR_CAPE,Excess_CAPE_Yield,Monthly_Total_Returns,Real_Total_Returns,Annualized_Stock_Real_Return_10Y,Annualized_Bonds_Real_Return_10Y,Real_Excess_Annualized_Returns_10Y
1918.11,8.06,0.58,1.01,16.3,1918.87,4.51,158.3,11.39,"1,853.16",19.92,233.14,6.33,8.4,17.46%,1.0,5.23,16.99%,4.45%,12.54%
1918.12,7.9,0.57,0.99,16.5,1918.96,4.51,153.28,11.06,"1,805.15",19.21,226.21,6.13,8.15,18.00%,1.0,5.19,17.45%,4.61%,12.84%
1919.01,7.85,0.57,0.99,16.5,1919.04,4.5,152.31,11.0,"1,804.52",19.11,226.43,6.1,8.12,18.21%,1.0,5.21,18.33%,4.58%,13.75%
1919.02,7.88,0.56,0.98,16.2,1919.12,4.54,155.72,11.13,"1,855.95",19.37,230.82,6.24,8.33,17.50%,1.0,5.31,18.09%,4.43%,13.66%
1919.03,8.12,0.56,0.98,16.4,1919.21,4.58,158.51,10.93,"1,900.01",19.03,228.14,6.36,8.5,17.29%,1.0,5.25,18.12%,4.67%,13.45%
1919.04,8.39,0.56,0.97,16.7,1919.29,4.62,160.84,10.67,"1,938.58",18.59,224.13,6.46,8.65,16.98%,1.0,5.16,17.92%,4.96%,12.95%
1919.05,8.97,0.55,0.97,16.9,1919.37,4.66,169.92,10.48,"2,058.59",18.28,221.47,6.83,9.16,16.11%,1.0,5.1,17.35%,5.07%,12.28%
1919.06,9.21,0.55,0.96,16.9,1919.46,4.7,174.47,10.42,"2,124.19",18.19,221.41,7.02,9.43,15.57%,1.0,5.11,17.17%,5.06%,12.11%
1919.07,9.51,0.55,0.96,17.4,1919.54,4.74,174.97,10.06,"2,140.56",17.57,214.96,7.05,9.48,15.77%,1.0,4.96,17.98%,5.29%,12.69%
1919.08,8.87,0.54,0.95,17.7,1919.62,4.77,160.43,9.83,"1,972.68",17.18,211.28,6.48,8.71,17.06%,1.0,4.88,19.64%,5.51%,14.13%
1919.09,9.01,0.54,0.95,17.8,1919.71,4.81,162.05,9.71,"2,002.51",17.0,210.03,6.56,8.83,16.79%,1.0,4.86,19.96%,5.61%,14.34%
1919.1,9.47,0.54,0.94,18.1,1919.79,4.85,167.5,9.49,"2,079.64",16.63,206.43,6.79,9.15,16.19%,1.0,4.79,18.21%,5.83%,12.38%
1919.11,9.19,0.53,0.94,18.5,1919.87,4.89,159.03,9.23,"1,984.07",16.18,201.86,6.47,8.72,17.03%,1.0,4.69,15.21%,6.11%,9.11%
1919.12,8.92,0.53,0.93,18.9,1919.96,4.93,151.09,8.98,"1,894.35",15.75,197.51,6.16,8.32,17.88%,1.0,4.59,16.31%,6.44%,9.88%
1920.01,8.83,0.53,0.92,19.3,1920.04,4.97,146.47,8.76,"1,845.53",15.25,192.12,5.99,8.09,18.63%,1.0,4.5,16.90%,6.76%,10.13%
1920.02,8.1,0.53,0.91,19.5,1920.12,4.98,132.98,8.65,"1,684.67",14.91,188.91,5.46,7.38,20.37%,1.0,4.47,18.80%,6.93%,11.87%
1920.03,8.67,0.53,0.9,19.7,1920.21,4.99,140.89,8.53,"1,793.92",14.59,185.7,5.8,7.86,19.18%,1.0,4.44,18.60%,7.09%,11.51%
1920.04,8.6,0.52,0.89,20.3,1920.29,5.0,135.63,8.25,"1,735.60",13.98,178.95,5.6,7.6,20.00%,1.0,4.32,19.70%,7.34%,12.36%
1920.05,8.06,0.52,0.88,20.6,1920.37,5.01,125.26,8.11,"1,611.58",13.61,175.11,5.19,7.05,21.77%,1.0,4.27,19.96%,7.55%,12.41%
1920.06,7.92,0.52,0.87,20.9,1920.46,5.02,121.32,7.97,"1,569.39",13.25,171.4,5.04,6.86,22.57%,1.0,4.23,19.12%,7.76%,11.36%
1920.07,7.91,0.52,0.85,20.8,1920.54,5.03,121.75,7.98,"1,583.55",13.15,171.01,5.08,6.93,22.36%,1.0,4.26,18.94%,7.82%,11.12%
1920.08,7.6,0.52,0.84,20.3,1920.62,5.04,119.86,8.15,"1,567.79",13.3,173.96,5.02,6.86,22.43%,1.0,4.38,19.03%,7.61%,11.41%
1920.09,7.87,0.52,0.83,20.0,1920.71,5.05,125.98,8.24,"1,656.83",13.33,175.26,5.3,7.25,21.33%,1.0,4.46,18.34%,7.38%,10.96%
1920.1,7.88,0.51,0.82,19.9,1920.79,5.06,126.77,8.26,"1,676.32",13.22,174.8,5.35,7.33,21.39%,1.0,4.5,16.59%,7.38%,9.21%
1920.11,7.48,0.51,0.81,19.8,1920.87,5.07,120.94,8.27,"1,608.38",13.11,174.34,5.13,7.04,22.37%,1.0,4.54,16.32%,7.38%,8.94%
1920.12,6.81,0.51,0.8,19.4,1920.96,5.08,112.38,8.42,"1,503.84",13.2,176.66,4.78,6.58,23.53%,1.0,4.65,16.57%,7.35%,9.23%
1921.01,7.11,0.51,0.76,19.0,1921.04,5.09,119.8,8.52,"1,612.64",12.76,171.81,5.12,7.06,21.92%,1.01,4.76,16.31%,7.25%,9.06%
1921.02,7.06,0.5,0.72,18.4,1921.12,5.02,122.84,8.73,"1,663.31",12.44,168.45,5.27,7.29,21.41%,1.01,4.96,17.01%,6.94%,10.07%
1921.03,6.88,0.5,0.67,18.3,1921.21,4.96,120.36,8.7,"1,639.58",11.76,160.26,5.19,7.19,21.61%,1.01,5.04,17.53%,6.86%,10.67%
1921.04,6.91,0.49,0.63,18.1,1921.29,4.89,122.22,8.73,"1,674.83",11.14,152.7,5.3,7.35,21.52%,1.01,5.14,16.24%,6.72%,9.53%
1921.05,7.12,0.49,0.59,17.7,1921.37,4.83,128.78,8.85,"1,774.83",10.63,146.45,5.61,7.8,20.30%,1.01,5.31,14.61%,6.52%,8.09%
1921.06,6.55,0.49,0.55,17.6,1921.46,4.76,119.14,8.82,"1,652.16",9.91,137.47,5.22,7.27,21.64%,1.01,5.39,15.27%,6.51%,8.76%
1921.07,6.53,0.48,0.5,17.7,1921.54,4.7,118.11,8.7,"1,647.86",9.09,126.81,5.2,7.26,21.72%,1.01,5.4,15.74%,6.48%,9.26%
1921.08,6.45,0.48,0.46,17.7,1921.62,4.63,116.66,8.62,"1,637.69",8.32,116.8,5.16,7.23,21.59%,1.01,5.45,15.52%,6.39%,9.13%
1921.09,6.61,0.47,0.42,17.5,1921.71,4.56,120.92,8.64,"1,707.61",7.64,107.86,5.38,7.55,20.64%,1.01,5.57,13.34%,6.25%,7.09%
1921.1,6.7,0.47,0.38,17.5,1921.79,4.5,122.57,8.57,"1,740.94",6.86,97.44,5.48,7.71,20.36%,1.01,5.62,11.66%,6.23%,5.43%
1921.11,7.06,0.46,0.33,17.4,1921.87,4.43,129.9,8.54,"1,855.14",6.12,87.37,5.84,8.24,19.35%,1.01,5.7,11.33%,6.22%,5.11%
1921.12,7.31,0.46,0.29,17.3,1921.96,4.37,135.27,8.51,"1,942.06",5.37,77.04,6.11,8.65,18.70%,1.01,5.78,8.71%,6.15%,2.56%
1922.01,7.3,0.46,0.32,16.9,1922.04,4.3,138.29,8.79,"1,995.83",6.12,88.39,6.29,8.92,17.95%,1.0,5.97,8.54%,6.03%,2.51%
1922.02,7.46,0.47,0.36,16.9,1922.12,4.31,141.32,8.87,"2,050.24",6.76,98.03,6.46,9.19,17.41%,1.0,5.99,8.39%,6.21%,2.18%
1922.03,7.74,0.47,0.39,16.7,1922.21,4.31,148.38,9.06,"2,163.62",7.48,109.02,6.82,9.72,16.24%,1.0,6.08,8.01%,6.18%,1.82%
1922.04,8.21,0.48,0.42,16.7,1922.29,4.32,157.39,9.14,"2,306.11",8.11,118.9,7.27,10.38,15.01%,1.0,6.1,4.59%,6.28%,-1.69%
1922.05,8.53,0.48,0.46,16.7,1922.37,4.32,163.52,9.22,"2,407.25",8.75,128.89,7.59,10.85,14.43%,1.0,6.12,3.05%,6.46%,-3.42%
1922.06,8.45,0.49,0.49,16.7,1922.46,4.33,161.99,9.3,"2,396.08",9.39,138.94,7.56,10.82,14.59%,1.0,6.14,1.81%,6.57%,-4.76%
1922.07,8.51,0.49,0.52,16.8,1922.54,4.33,162.17,9.32,"2,410.22",9.97,148.21,7.6,10.89,14.57%,1.0,6.13,2.36%,6.65%,-4.30%
1922.08,8.83,0.49,0.56,16.6,1922.62,4.34,170.29,9.51,"2,542.76",10.74,160.31,8.02,11.5,13.65%,1.0,6.22,6.19%,6.63%,-0.44%
1922.09,9.06,0.5,0.59,16.6,1922.71,4.34,174.73,9.59,"2,620.94",11.38,170.68,8.27,11.86,13.17%,1.0,6.24,7.00%,6.73%,0.27%
1922.1,9.26,0.5,0.62,16.7,1922.79,4.35,177.51,9.62,"2,674.77",11.95,180.04,8.43,12.11,12.99%,1.0,6.22,5.35%,6.90%,-1.55%
1922.11,8.8,0.51,0.66,16.8,1922.87,4.35,167.69,9.64,"2,538.87",12.51,189.46,8.0,11.49,13.69%,1.0,6.2,5.95%,7.07%,-1.12%
1922.12,8.78,0.51,0.69,16.9,1922.96,4.36,166.32,9.66,"2,530.30",13.07,198.85,7.96,11.45,13.90%,1.0,6.19,5.78%,7.24%,-1.46%
1923.01,8.9,0.51,0.71,16.8,1923.04,4.36,169.6,9.75,"2,592.52",13.61,208.04,8.15,11.73,13.44%,1.01,6.24,6.15%,7.36%,-1.21%
1923.02,9.28,0.51,0.74,16.8,1923.12,4.34,176.84,9.78,"2,715.67",14.07,216.05,8.53,12.27,12.92%,1.01,6.28,4.57%,7.51%,-2.94%
1923.03,9.43,0.52,0.76,16.8,1923.21,4.31,179.7,9.81,"2,772.12",14.53,224.15,8.7,12.51,12.72%,1.01,6.32,4.47%,7.58%,-3.11%
1923.04,9.1,0.52,0.79,16.9,1923.29,4.29,172.38,9.79,"2,671.87",14.9,230.98,8.37,12.04,13.26%,1.01,6.31,5.98%,7.63%,-1.65%
1923.05,8.67,0.52,0.81,16.9,1923.37,4.26,164.24,9.82,"2,558.30",15.36,239.25,8.0,11.51,13.95%,1.01,6.35,9.21%,7.61%,1.60%
1923.06,8.34,0.52,0.84,17.0,1923.46,4.24,157.06,9.79,"2,459.16",15.72,246.21,7.67,11.04,14.46%,1.01,6.35,11.35%,7.57%,3.77%
1923.07,8.06,0.52,0.86,17.2,1923.54,4.21,150.02,9.71,"2,361.63",15.99,251.75,7.35,10.57,15.08%,1.01,6.31,12.36%,7.35%,5.01%
1923.08,8.1,0.52,0.88,17.1,1923.62,4.19,151.65,9.8,"2,400.08",16.54,261.73,7.44,10.72,14.87%,1.01,6.38,11.56%,7.19%,4.37%
1923.09,8.15,0.53,0.91,17.2,1923.71,4.16,151.69,9.77,"2,413.74",16.89,268.77,7.46,10.75,14.82%,1.01,6.38,11.44%,7.24%,4.21%
1923.1,8.03,0.53,0.93,17.3,1923.79,4.14,148.6,9.75,"2,377.38",17.24,275.84,7.32,10.55,15.17%,1.01,6.37,10.52%,7.28%,3.24%
1923.11,8.27,0.53,0.96,17.3,1923.87,4.11,153.04,9.78,"2,461.47",17.69,284.48,7.55,10.88,14.67%,1.01,6.41,10.44%,7.27%,3.17%
1923.12,8.55,0.53,0.98,17.3,1923.96,4.09,158.22,9.81,"2,557.96",18.14,293.19,7.81,11.26,14.35%,1.01,6.44,10.27%,7.25%,3.02%
1924.01,8.83,0.53,0.98,17.3,1924.04,4.06,163.4,9.84,"2,654.98",18.06,293.4,8.07,11.63,13.96%,1.0,6.48,10.51%,7.24%,3.27%
1924.02,8.87,0.53,0.97,17.2,1924.12,4.04,165.1,9.93,"2,695.95",18.09,295.34,8.16,11.76,13.89%,1.0,6.55,11.08%,7.09%,3.99%
1924.03,8.7,0.54,0.97,17.1,1924.21,4.03,162.88,10.02,"2,673.38",18.11,297.3,8.06,11.61,14.00%,1.0,6.62,10.63%,7.03%,3.60%
1924.04,8.5,0.54,0.96,17.0,1924.29,4.01,160.07,10.11,"2,641.11",18.14,299.32,7.92,11.42,14.27%,1.0,6.69,10.99%,6.97%,4.01%
1924.05,8.47,0.54,0.96,17.0,1924.37,3.99,159.51,10.14,"2,645.73",18.06,299.62,7.9,11.38,14.22%,1.0,6.72,9.83%,6.98%,2.85%
1924.06,8.63,0.54,0.96,17.0,1924.46,3.98,162.52,10.17,"2,709.76",17.98,299.86,8.05,11.6,14.00%,1.0,6.75,9.67%,6.90%,2.77%
1924.07,9.03,0.54,0.95,17.1,1924.54,3.96,169.06,10.14,"2,832.87",17.8,298.28,8.38,12.07,13.49%,1.0,6.74,8.70%,6.96%,1.73%
1924.08,9.34,0.54,0.95,17.0,1924.62,3.94,175.89,10.23,"2,961.64",17.83,300.19,8.72,12.56,12.77%,1.0,6.81,7.83%,6.90%,0.93%
1924.09,9.25,0.55,0.94,17.1,1924.71,3.93,173.18,10.2,"2,930.27",17.65,298.57,8.58,12.36,13.03%,1.0,6.81,7.56%,6.81%,0.76%
1924.1,9.13,0.55,0.94,17.2,1924.79,3.91,169.93,10.18,"2,889.79",17.46,296.99,8.42,12.13,13.44%,1.0,6.8,7.92%,6.95%,0.97%
1924.11,9.64,0.55,0.93,17.2,1924.87,3.89,179.43,10.21,"3,065.67",17.39,297.09,8.89,12.8,12.72%,1.0,6.83,7.63%,6.95%,0.68%
1924.12,10.16,0.55,0.93,17.3,1924.96,3.88,188.01,10.18,"3,226.86",17.21,295.37,9.31,13.41,12.39%,1.0,6.82,7.27%,7.09%,0.18%
1925.01,10.58,0.55,0.96,17.3,1925.04,3.86,195.79,10.26,"3,374.92",17.7,305.18,9.69,13.95,11.99%,1.0,6.85,6.67%,6.94%,-0.26%
1925.02,10.67,0.56,0.98,17.2,1925.12,3.85,198.6,10.39,"3,438.34",18.3,316.86,9.83,14.14,11.90%,1.0,6.92,6.12%,6.78%,-0.67%
1925.03,10.39,0.56,1.01,17.3,1925.21,3.83,192.27,10.41,"3,343.78",18.69,325.05,9.52,13.69,12.42%,1.0,6.91,5.76%,6.83%,-1.07%
1925.04,10.28,0.57,1.04,17.2,1925.29,3.82,191.34,10.55,"3,342.90",19.3,337.22,9.48,13.62,12.31%,1.0,6.98,6.50%,6.68%,-0.18%
1925.05,10.61,0.57,1.06,17.3,1925.37,3.8,196.34,10.56,"3,445.65",19.67,345.21,9.73,13.96,12.01%,1.0,6.98,7.02%,6.73%,0.29%
1925.06,10.8,0.58,1.09,17.5,1925.46,3.79,197.57,10.52,"3,482.65",19.94,351.49,9.8,14.04,12.07%,1.0,6.93,7.43%,6.92%,0.50%
1925.07,11.1,0.58,1.12,17.7,1925.54,3.77,200.77,10.48,"3,554.33",20.2,357.67,9.96,14.26,12.04%,1.0,6.88,7.79%,7.03%,0.76%
1925.08,11.25,0.58,1.14,17.7,1925.62,3.76,203.48,10.55,"3,617.93",20.67,367.58,10.11,14.45,11.91%,1.0,6.91,8.34%,7.02%,1.32%
1925.09,11.51,0.59,1.17,17.7,1925.71,3.74,208.18,10.63,"3,717.29",21.16,377.87,10.36,14.78,11.68%,1.0,6.94,8.31%,7.01%,1.30%
1925.1,11.89,0.59,1.2,17.7,1925.79,3.73,215.05,10.7,"3,855.94",21.65,388.19,10.72,15.26,11.27%,1.0,6.97,8.23%,7.00%,1.24%
1925.11,12.26,0.6,1.22,18.0,1925.87,3.71,218.05,10.6,"3,925.50",21.75,391.59,10.89,15.46,11.22%,1.0,6.88,8.97%,7.09%,1.88%
1925.12,12.46,0.6,1.25,17.9,1925.96,3.7,222.85,10.73,"4,027.92",22.36,404.09,11.15,15.79,10.96%,1.0,6.95,8.72%,7.02%,1.70%
1926.01,12.65,0.61,1.25,17.9,1926.04,3.68,226.24,10.87,"4,105.71",22.34,405.38,11.34,16.02,10.72%,1.01,6.98,9.13%,7.00%,2.12%
1926.02,12.67,0.62,1.25,17.9,1926.12,3.65,226.6,11.0,"4,128.83",22.32,406.69,11.39,16.04,10.71%,1.01,7.02,9.71%,6.97%,2.74%
1926.03,11.81,0.62,1.25,17.8,1926.21,3.62,212.41,11.2,"3,887.20",22.45,410.77,10.71,15.05,11.13%,1.01,7.1,10.72%,6.95%,3.77%
1926.04,11.48,0.63,1.25,17.9,1926.29,3.6,205.32,11.27,"3,774.66",22.3,410.02,10.4,14.56,11.40%,1.01,7.09,11.09%,6.97%,4.12%
1926.05,11.56,0.64,1.25,17.8,1926.37,3.57,207.91,11.47,"3,839.88",22.41,413.88,10.58,14.77,11.11%,1.01,7.17,10.33%,6.88%,3.45%
1926.06,12.11,0.65,1.25,17.7,1926.46,3.54,219.03,11.67,"4,063.26",22.52,417.73,11.2,15.59,10.46%,1.01,7.25,10.12%,6.70%,3.42%
1926.07,12.62,0.65,1.24,17.5,1926.54,3.51,230.87,11.94,"4,301.22",22.76,423.99,11.87,16.47,9.86%,1.01,7.37,10.08%,6.47%,3.61%
1926.08,13.12,0.66,1.24,17.4,1926.62,3.48,241.39,12.14,"4,516.19",22.87,427.87,12.49,17.26,9.31%,1.01,7.45,9.72%,6.30%,3.42%
1926.09,13.32,0.67,1.24,17.5,1926.71,3.45,243.67,12.21,"4,577.87",22.72,426.86,12.69,17.47,9.08%,1.01,7.45,9.73%,6.33%,3.40%
1926.1,13.02,0.68,1.24,17.6,1926.79,3.43,236.83,12.28,"4,468.56",22.59,426.26,12.43,17.03,9.15%,1.01,7.45,10.59%,6.35%,4.24%
1926.11,13.19,0.68,1.24,17.7,1926.87,3.4,238.57,12.34,"4,520.74",22.45,425.34,12.62,17.22,8.94%,1.01,7.44,10.80%,6.38%,4.42%
1926.12,13.49,0.69,1.24,17.7,1926.96,3.37,243.99,12.48,"4,643.27",22.43,426.81,13.01,17.68,8.63%,1.01,7.48,10.35%,6.34%,4.01%
1927.01,13.4,0.7,1.23,17.5,1927.04,3.34,245.14,12.75,"4,685.22",22.48,429.71,13.19,17.84,8.35%,1.0,7.61,10.55%,6.11%,4.44%
1927.02,13.66,0.7,1.22,17.4,1927.12,3.34,251.33,12.94,"4,824.18",22.41,430.15,13.63,18.36,7.78%,1.0,7.67,10.59%,6.06%,4.53%
1927.03,13.87,0.71,1.21,17.3,1927.21,3.34,256.67,13.14,"4,947.68",22.35,430.92,14.03,18.81,7.51%,1.0,7.74,10.26%,5.92%,4.33%
1927.04,14.21,0.72,1.2,17.3,1927.29,3.34,262.96,13.26,"5,090.27",22.15,428.79,14.49,19.34,6.79%,1.0,7.76,9.23%,5.85%,3.38%
1927.05,14.7,0.72,1.19,17.4,1927.37,3.34,270.46,13.31,"5,257.00",21.82,424.14,15.0,19.94,6.45%,1.0,7.74,8.35%,5.84%,2.51%
1927.06,14.89,0.73,1.18,17.6,1927.46,3.34,270.85,13.28,"5,285.94",21.37,417.12,15.12,20.01,6.35%,1.0,7.67,7.93%,5.96%,1.97%
1927.07,15.22,0.74,1.16,17.3,1927.54,3.34,281.65,13.63,"5,518.96",21.54,422.08,15.82,20.85,6.04%,1.0,7.83,8.06%,5.71%,2.35%
1927.08,16.03,0.74,1.15,17.2,1927.62,3.33,298.36,13.83,"5,869.06",21.46,422.15,16.86,22.14,5.44%,1.0,7.9,7.55%,5.65%,1.90%
1927.09,16.94,0.75,1.14,17.3,1927.71,3.33,313.48,13.88,"6,189.14",21.15,417.6,17.82,23.29,4.94%,1.0,7.87,5.33%,5.64%,-0.31%
1927.1,16.68,0.76,1.13,17.4,1927.79,3.33,306.89,13.92,"6,082.03",20.83,412.76,17.54,22.84,4.94%,1.0,7.85,3.92%,5.70%,-1.78%
1927.11,17.06,0.76,1.12,17.3,1927.87,3.33,315.7,14.13,"6,279.87",20.74,412.65,18.13,23.52,4.69%,1.0,7.92,2.77%,5.72%,-2.94%
1927.12,17.46,0.77,1.11,17.3,1927.96,3.33,323.1,14.25,"6,450.73",20.54,410.1,18.65,24.1,4.39%,1.0,7.94,2.46%,5.79%,-3.33%
1928.01,17.53,0.78,1.13,17.3,1928.04,3.33,324.4,14.37,"6,500.51",20.97,420.14,18.81,24.22,4.13%,1.0,7.96,2.86%,5.94%,-3.09%
1928.02,17.32,0.78,1.16,17.1,1928.12,3.35,324.26,14.66,"6,522.24",21.62,434.94,18.87,24.22,3.90%,1.0,8.06,2.71%,5.92%,-3.22%
1928.03,18.25,0.79,1.18,17.1,1928.21,3.38,341.67,14.79,"6,897.25",22.04,444.83,19.94,25.51,3.66%,1.0,8.07,1.50%,5.95%,-4.45%
1928.04,19.4,0.8,1.2,17.1,1928.29,3.4,363.2,14.92,"7,356.96",22.47,455.07,21.26,27.1,3.18%,1.0,8.08,0.42%,5.91%,-5.48%
1928.05,20.0,0.8,1.22,17.2,1928.37,3.42,372.26,14.95,"7,565.64",22.74,462.26,21.83,27.73,2.88%,1.0,8.04,0.37%,6.07%,-5.70%
1928.06,19.02,0.81,1.25,17.1,1928.46,3.44,356.09,15.16,"7,262.68",23.31,475.4,20.91,26.48,2.86%,1.0,8.09,1.07%,6.03%,-4.97%
1928.07,19.16,0.82,1.27,17.1,1928.54,3.47,358.71,15.29,"7,342.13",23.74,485.9,21.08,26.61,2.53%,1.0,8.1,2.86%,6.06%,-3.20%
1928.08,19.78,0.82,1.29,17.1,1928.62,3.49,370.31,15.41,"7,606.00",24.15,496.04,21.76,27.39,2.16%,1.0,8.11,2.60%,6.09%,-3.49%
1928.09,21.17,0.83,1.31,17.3,1928.71,3.51,391.76,15.36,"8,072.68",24.28,500.3,23.0,28.87,1.81%,1.0,8.02,1.57%,6.24%,-4.67%
1928.1,21.6,0.84,1.34,17.2,1928.79,3.53,402.04,15.57,"8,311.28",24.85,513.68,23.58,29.5,1.43%,1.0,8.08,2.46%,6.28%,-3.82%
1928.11,23.06,0.84,1.36,17.2,1928.87,3.56,429.21,15.7,"8,900.10",25.26,523.74,25.12,31.34,0.96%,1.0,8.09,1.80%,6.30%,-4.50%
1928.12,23.15,0.85,1.38,17.1,1928.96,3.58,433.41,15.91,"9,014.58",25.84,537.37,25.3,31.47,0.73%,1.0,8.14,1.41%,6.27%,-4.86%
1929.01,24.86,0.86,1.4,17.1,1929.04,3.6,465.42,16.1,"9,708.36",26.19,546.34,27.08,33.59,0.45%,1.01,8.15,0.54%,6.29%,-5.75%
1929.02,24.99,0.87,1.42,17.1,1929.12,3.57,467.85,16.29,"9,787.44",26.55,555.37,27.13,33.56,0.65%,1.01,8.2,0.49%,6.35%,-5.86%
1929.03,25.43,0.88,1.44,17.0,1929.21,3.55,478.89,16.57,"10,047.25",27.08,568.15,27.68,34.13,0.42%,1.01,8.29,0.25%,6.26%,-6.01%
1929.04,25.28,0.89,1.46,16.9,1929.29,3.52,478.88,16.86,"10,076.56",27.6,580.76,27.57,33.9,0.22%,1.01,8.38,-1.01%,6.25%,-7.26%
1929.05,25.66,0.9,1.48,17.0,1929.37,3.5,483.22,16.95,"10,197.58",27.8,586.58,27.7,33.97,0.17%,1.01,8.37,-0.73%,6.29%,-7.02%
1929.06,26.15,0.91,1.5,17.1,1929.46,3.47,489.57,17.04,"10,361.50",27.99,592.37,27.94,34.17,0.23%,1.01,8.36,-0.67%,6.34%,-7.01%
1929.07,28.48,0.92,1.51,17.3,1929.54,3.45,527.03,17.02,"11,184.29",28.02,594.56,29.93,36.51,-0.16%,1.01,8.31,-1.15%,6.44%,-7.59%
1929.08,30.1,0.93,1.53,17.3,1929.62,3.42,557.01,17.21,"11,850.91",28.37,603.57,31.48,38.29,-0.47%,1.01,8.35,-1.83%,6.42%,-8.24%
1929.09,31.3,0.94,1.55,17.3,1929.71,3.39,579.21,17.39,"12,354.22",28.72,612.58,32.56,39.5,-0.61%,1.01,8.39,-1.42%,6.17%,-7.58%
1929.1,27.99,0.95,1.57,17.3,1929.79,3.37,517.96,17.58,"11,078.99",29.09,622.23,28.96,35.05,-0.37%,1.0,8.43,-0.13%,6.22%,-6.35%
1929.11,20.58,0.96,1.59,17.3,1929.87,3.34,380.84,17.77,"8,177.64",29.44,632.2,21.17,25.59,0.71%,1.0,8.48,2.81%,6.20%,-3.39%
1929.12,21.4,0.97,1.61,17.2,1929.96,3.32,398.31,18.05,"8,585.22",29.97,645.9,22.01,26.57,0.29%,1.0,8.57,2.11%,6.12%,-4.01%
1930.01,21.71,0.97,1.56,17.1,1930.04,3.29,406.45,18.17,"8,793.16",29.15,630.63,22.31,26.9,-0.01%,1.0,8.66,1.92%,6.11%,-4.19%
1930.02,23.07,0.97,1.5,17.0,1930.12,3.29,434.45,18.3,"9,431.95",28.3,614.49,23.7,28.53,-0.44%,1.0,8.73,1.11%,5.99%,-4.87%
1930.03,23.94,0.97,1.45,16.9,1930.21,3.3,453.5,18.42,"9,878.89",27.47,598.35,24.59,29.57,-0.75%,1.0,8.81,0.63%,5.94%,-5.31%
1930.04,25.46,0.97,1.4,17.0,1930.29,3.3,479.46,18.33,"10,477.59",26.31,574.91,25.84,31.04,-1.19%,1.0,8.77,0.18%,6.01%,-5.83%
1930.05,23.94,0.97,1.34,16.9,1930.37,3.31,453.5,18.45,"9,943.97",25.44,557.84,24.31,29.17,-1.15%,1.0,8.85,-0.72%,5.97%,-6.69%
1930.06,21.52,0.98,1.29,16.8,1930.46,3.31,410.08,18.58,"9,025.93",24.58,541.05,21.87,26.24,-0.90%,1.0,8.92,-0.67%,5.84%,-6.51%
1930.07,21.06,0.98,1.24,16.6,1930.54,3.32,406.15,18.82,"8,973.93",23.86,527.1,21.55,25.85,-0.90%,1.0,9.05,-0.16%,5.80%,-5.97%
1930.08,20.79,0.98,1.18,16.5,1930.62,3.32,403.38,18.95,"8,947.46",22.95,509.13,21.3,25.56,-0.68%,1.0,9.13,0.13%,5.75%,-5.62%
1930.09,20.78,0.98,1.13,16.6,1930.71,3.32,400.75,18.85,"8,924.13",21.79,485.29,21.07,25.29,-0.42%,1.0,9.1,0.62%,5.83%,-5.21%
1930.1,17.92,0.98,1.08,16.5,1930.79,3.33,347.69,18.98,"7,777.75",20.9,467.45,18.21,21.88,0.31%,1.0,9.17,2.16%,5.78%,-3.62%
1930.11,16.62,0.98,1.02,16.4,1930.87,3.33,324.43,19.11,"7,293.13",19.97,448.91,16.94,20.38,0.71%,1.0,9.25,3.11%,5.73%,-2.62%
1930.12,15.51,0.98,0.97,16.1,1930.96,3.34,308.41,19.49,"6,969.37",19.29,435.87,16.06,19.35,1.05%,1.0,9.45,3.13%,5.47%,-2.34%
1931.01,15.98,0.97,0.94,15.9,1931.04,3.34,321.75,19.46,"7,307.54",18.93,429.86,16.71,20.17,0.88%,1.0,9.59,2.72%,5.35%,-2.63%
1931.02,17.2,0.95,0.91,15.7,1931.12,3.37,350.73,19.44,"8,002.42",18.56,423.38,18.16,21.96,0.56%,1.0,9.71,1.19%,5.19%,-4.00%
1931.03,17.53,0.94,0.88,15.6,1931.21,3.4,359.75,19.29,"8,244.92",18.06,413.89,18.58,22.49,0.40%,1.0,9.78,0.94%,5.02%,-4.09%
1931.04,15.86,0.93,0.85,15.5,1931.29,3.43,327.58,19.14,"7,544.15",17.56,404.32,16.87,20.46,0.96%,1.0,9.85,1.50%,4.85%,-3.35%
1931.05,14.33,0.91,0.82,15.3,1931.37,3.45,299.84,19.11,"6,942.15",17.16,397.25,15.4,18.72,1.59%,1.0,9.98,2.12%,4.62%,-2.50%
1931.06,13.87,0.9,0.79,15.1,1931.46,3.48,294.06,19.08,"6,845.11",16.75,389.88,15.06,18.36,1.64%,1.0,10.12,2.46%,4.24%,-1.78%
1931.07,14.33,0.89,0.76,15.1,1931.54,3.51,303.82,18.8,"7,108.60",16.11,377.01,15.52,18.96,1.36%,1.0,10.12,2.64%,4.21%,-1.57%
1931.08,13.9,0.87,0.73,15.1,1931.62,3.54,294.7,18.52,"6,931.39",15.48,364.02,15.01,18.38,1.55%,1.0,10.13,2.77%,4.05%,-1.27%
